Property_ID,Address,City,State,Zip_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Listing_Price,Listing_Date
6f774027-e656-4fbc-8ed2-de161ec80917,42687 Neal Glen,Dallas,TX,75201,Industrial,,,1420,1214793.74,2024-12-31
3222504f-02bb-4d94-bed5-0d6bbf6494b6,05756 Christina Wells Apt. 652,Fort Worth,TX,76101,Land,,,1737,680929.24,2025-07-11
a444c040-4663-4755-a5b0-163908954db1,8309 Murphy Land Suite 809,Fort Worth,TX,76101,Land,,,2070,107018.76,2024-02-15
8bab9c9c-c026-4d51-a5c5-bce0dffbdc2d,0440 Michelle Mountains Suite 727,Austin,TX,73301,Industrial,,,2184,457865.24,2025-02-19
a331c4b0-7181-4890-8e59-29491e92c0ae,50922 Christopher Village,Houston,TX,77001,Residential,4.0,1.0,2399,846828.76,2025-05-04
b595459d-e5d2-4eae-9104-da0ce6508af4,1843 Marvin Spring,San Antonio,TX,78201,Land,,,3800,977706.46,2025-05-06
d33650db-3164-42fe-90a0-e2600fbd6062,580 Butler Shores,Fort Worth,TX,76101,Residential,3.0,1.0,4877,442489.95,2024-12-19
2c47a51f-68c4-451a-8166-356cb04fbce9,412 Williams Rest,Houston,TX,77001,Land,,,3646,273582.41,2023-12-19
7687853e-ee26-4c95-90f1-c7ee160a5654,4851 Owens Villages,Houston,TX,77001,Industrial,,,3231,1264775.59,2025-01-08
75d9704d-5fe1-4b57-a350-676437afc63b,12125 Katie Turnpike,Houston,TX,77001,Residential,5.0,4.0,3319,1477773.11,2023-07-26
23f2f68f-476a-4533-ad91-ac23497dd968,343 Lance Light,Fort Worth,TX,76101,Land,,,4285,824108.51,2025-01-16
c5ba136f-594e-461a-9d15-c12994256e90,3343 Tiffany Green Suite 417,Dallas,TX,75201,Land,,,3931,319642.98,2024-04-18
80f6c26c-f7ee-4d84-b31c-834957992f42,209 Moore Port Apt. 654,San Antonio,TX,78201,Land,,,2720,463037.94,2023-12-26
60beb85d-9053-417b-9f4d-ec1d52af891a,83437 Johnson Crescent Apt. 727,Houston,TX,77001,Residential,5.0,4.0,1232,101206.71,2024-10-15
e9c41f0d-2fe6-4a52-99a7-361be729b06f,1502 Alvarez Junction,Houston,TX,77001,Residential,3.0,3.0,1744,1377875.8,2024-12-02
3e5bd4af-d587-47a3-b93c-04f7663ab809,2782 Scott Ridges Suite 996,Houston,TX,77001,Residential,2.0,1.0,1177,242795.29,2025-02-04
f4382911-44f4-474f-8629-9ca66d076774,595 Gregory Hills Apt. 381,Houston,TX,77001,Residential,1.0,4.0,1484,896535.98,2024-06-08
0dc5d7d9-f5bc-40c0-89df-af7c55492107,028 Sandra Ranch Apt. 922,Dallas,TX,75201,Industrial,,,1746,465528.69,2024-12-14
4d20d6cf-2c0c-4d5c-a209-5271334dd7aa,2576 Steven Shoals,Austin,TX,73301,Commercial,,,1203,864703.65,2023-11-09
afd13c73-8cc1-4913-b886-64f31993edfe,23361 Eric Point Suite 072,Houston,TX,77001,Residential,5.0,3.0,3978,1003274.05,2024-04-10
c5f4656a-665e-44dd-a22e-c711ef6d5b4b,376 Mccarthy Track Apt. 625,Fort Worth,TX,76101,Industrial,,,1999,1257382.07,2025-03-01
570078c1-5cbe-493e-9e7f-78d93c33499f,6968 Michael Skyway Apt. 392,Houston,TX,77001,Residential,2.0,2.0,1790,369150.31,2025-03-05
17c50a7c-6f76-4a77-8d4b-cdb2361352a0,961 Devin Field,Austin,TX,73301,Land,,,4736,90669.06,2023-08-21
8470f4ae-aead-41dc-a5f1-7e3329ddf229,2624 Hughes View Suite 046,Dallas,TX,75201,Residential,3.0,4.0,1041,270062.02,2023-12-04
7466b319-afb1-44b5-a24d-2ff781c8d068,1516 Eugene Crossroad,Houston,TX,77001,Industrial,,,3048,1357526.56,2024-10-06
e88081f9-cd6b-4aa0-8e9f-bfeb9a87e44d,6604 Green Roads,Austin,TX,73301,Land,,,4251,1320293.36,2023-10-16
ef263a84-f2bd-409b-964d-36b601c7ea8b,575 Rodriguez Fall Suite 861,Dallas,TX,75201,Industrial,,,1855,926313.67,2023-11-11
40987d5c-5e8a-45cb-afb7-19ba996d9303,89760 Campbell Crossing Suite 750,Dallas,TX,75201,Commercial,,,1174,930736.53,2025-06-07
5b745fdd-1c97-4694-9884-f76d091e11df,4084 Kelly Mall Apt. 754,Dallas,TX,75201,Industrial,,,1458,1022677.26,2024-11-22
6e5c9ae7-7e52-422c-a207-0bf3250768f2,632 Amanda Crossroad,San Antonio,TX,78201,Industrial,,,3455,324904.07,2025-02-01
19e32dbe-e1cd-4b70-8ffe-7547a347cf55,7938 Williams Islands Suite 029,Austin,TX,73301,Industrial,,,4392,1378037.02,2025-01-30
feb2f904-42cf-4e6d-9226-2ecf310f8eb5,154 Morales Ferry Suite 161,Houston,TX,77001,Land,,,1224,671748.0,2025-03-25
9ac88b74-0bb5-4276-abe3-77f380667038,883 Nicholas Mountains Apt. 642,Dallas,TX,75201,Commercial,,,3453,620972.4,2024-02-18
5172e4f0-a285-4766-b9d4-6d34ca4e5cc5,44063 Kimberly Shoals Apt. 447,San Antonio,TX,78201,Commercial,,,3694,814457.73,2024-10-25
a280760f-6bb7-4dac-9681-8aed75ecc661,30531 Chandler Rest,Dallas,TX,75201,Industrial,,,2127,141926.5,2025-04-20
8840e78a-35ec-4514-bfbc-cd75be1924aa,678 Matthew Island Suite 727,Austin,TX,73301,Residential,3.0,2.0,4859,311953.8,2025-05-11
fc257ff1-8fb3-4b07-bc8d-c9d0a1a262d0,646 Donna Ports,Dallas,TX,75201,Commercial,,,4840,1126697.9,2023-09-17
6e78cd59-909c-4a67-9a04-2fb09fcfd711,38544 Hayes Mountain Apt. 299,Austin,TX,73301,Commercial,,,2963,192988.1,2023-11-24
4a12c64f-921c-4875-9c52-6dd1fdfc4a9d,48736 Nicholas Vista Apt. 163,Houston,TX,77001,Industrial,,,2115,934491.76,2023-12-29
1b0b249d-a159-4ef3-9cf9-0400c53f777f,68653 Lester Harbors,Austin,TX,73301,Industrial,,,4920,424622.48,2024-03-22
49d5182c-6669-4679-ad78-f04bdf9355ac,886 Michele Park Suite 472,Fort Worth,TX,76101,Residential,3.0,2.0,2983,629746.25,2025-07-04
305a1bef-6909-43c4-ab13-b71df96846e7,572 Patrick Shoal,Houston,TX,77001,Residential,1.0,3.0,3414,486388.57,2024-06-06
9c1cac23-5334-47f7-85d8-6c95f20b9199,329 Carol Street,Houston,TX,77001,Commercial,,,1026,581833.62,2024-05-30
753057b9-2950-46e5-a9c7-eb29d9add9e0,97150 Arnold Way,Houston,TX,77001,Residential,4.0,2.0,3306,1099640.41,2023-12-14
9a6e868d-af05-4197-bebb-65f1758daaee,327 Marcus Hill Apt. 039,Houston,TX,77001,Residential,5.0,2.0,971,498398.44,2024-07-10
68065678-ad47-4200-ae99-193708464aa4,27819 Wiggins Estate Apt. 710,Austin,TX,73301,Industrial,,,1911,882126.61,2025-02-18
d2834904-d40b-49dc-a5fd-5412cfc91b52,1648 Jennifer Rest Apt. 770,Dallas,TX,75201,Land,,,1347,753371.82,2024-03-01
c0ea7a67-946e-4ec2-9342-2e50c2086227,6876 Dale Vista,Houston,TX,77001,Residential,5.0,2.0,3087,1020731.41,2024-02-06
18dd3aea-43b6-46ef-b5c8-21337b8b1581,256 Thomas Gardens,Fort Worth,TX,76101,Land,,,3499,1409982.38,2025-03-26
982c7129-4679-4e6e-9177-99724207291e,177 Katherine Junctions Suite 757,Houston,TX,77001,Residential,2.0,4.0,3831,1118915.24,2025-01-11
2886825e-b741-42a5-b1dd-e1f64e8172da,28403 Elliott Station,San Antonio,TX,78201,Residential,1.0,3.0,3081,381290.04,2024-02-29
25fb2421-4d8e-4fdb-954e-95fb362f7bc2,7422 Catherine Walks Suite 430,Houston,TX,77001,Commercial,,,1970,119435.97,2025-05-08
da44ae00-964e-41dd-a7e7-8bbaa4d37418,5886 Montgomery Extension,Fort Worth,TX,76101,Commercial,,,3626,448726.26,2024-04-10
398e2497-57a5-4d1a-9093-a05bf26b3379,567 Monica Orchard Apt. 760,Houston,TX,77001,Land,,,4110,922986.05,2024-12-18
a05be230-6603-454f-8868-3cbfaa0be687,32491 Michael Mount Apt. 833,Dallas,TX,75201,Residential,1.0,2.0,3805,148281.78,2024-04-25
3ea426b8-3f7b-46ec-85df-f8e291136499,8148 Tara Centers,Austin,TX,73301,Industrial,,,863,782321.9,2024-06-28
eadf1b58-d4a8-4169-bbbb-fd6730a4c4b0,233 Thompson Rest Suite 841,Austin,TX,73301,Residential,3.0,4.0,4526,925501.06,2025-02-14
e1b33498-8974-4baf-9928-3cfc76da7bc3,84033 Brenda Prairie,Dallas,TX,75201,Land,,,4379,551297.54,2024-07-22
9929c7c7-3709-47d3-96e1-56458ad8af05,1371 Miller Flat,Houston,TX,77001,Commercial,,,2889,1173549.89,2023-10-03
99f2587c-683c-4806-812a-dc5540728ad4,9096 Jennifer Mills Apt. 997,Fort Worth,TX,76101,Commercial,,,4588,226902.51,2023-07-18
4f0dc7bc-80c8-4083-8faf-04baad8716e1,2587 Bean Hills Suite 835,Houston,TX,77001,Land,,,2429,182071.34,2024-02-16
a34c4c78-57a9-4ae7-b175-7228dcadfda8,27058 Simpson Fall Apt. 641,Austin,TX,73301,Land,,,4537,1112668.98,2025-07-05
ed7403c6-4cd0-432e-af4b-88ff1a58c6ae,13348 Flores Pines,Austin,TX,73301,Commercial,,,1321,781075.13,2024-07-18
a99f8c03-9c31-4930-a86e-f693da341653,252 Katie Turnpike,Dallas,TX,75201,Residential,5.0,3.0,2811,1055973.41,2023-11-28
4db9eacb-d59d-4bfa-9b32-6207ef303fd0,8796 Perez Greens,San Antonio,TX,78201,Residential,5.0,1.0,1840,694628.96,2024-07-18
23d2789d-ce2c-4739-a552-abc65a86503a,45557 Coleman Lock Suite 060,Dallas,TX,75201,Residential,4.0,3.0,2271,426122.9,2024-05-30
cc274beb-330f-4bae-bd30-37398f5a5787,0334 Wall Burg Suite 665,Austin,TX,73301,Industrial,,,2267,1242220.8,2024-09-23
b8a4c19f-f105-42d8-bacc-7c3bb90ca447,874 Charles Estates,Houston,TX,77001,Residential,2.0,1.0,4258,1214167.63,2024-03-26
78ca903b-1c6c-4382-88c3-a59dec7172e7,67349 Brown Centers Suite 485,Fort Worth,TX,76101,Industrial,,,1271,1064942.47,2024-06-22
1687819b-8fd4-4278-b332-d3ab92f77072,156 Morgan Radial,San Antonio,TX,78201,Industrial,,,3367,462806.82,2024-03-06
523e901f-2f23-4d0c-b6fd-f910e2742d5c,59848 Norris Dam Apt. 557,Fort Worth,TX,76101,Industrial,,,2892,916078.7,2025-02-17
0c4bc3d2-cc50-45cf-bc81-ed5ace5a4372,75534 Munoz Brooks Apt. 166,Austin,TX,73301,Land,,,3612,589387.8,2024-05-20
89ef698a-ca46-439f-93ba-dc3ecc5bf684,509 Forbes Parkways,San Antonio,TX,78201,Industrial,,,1272,205504.45,2025-05-26
ec28c17a-92ec-43bd-9675-7d7ed9fafbb9,9511 Terri Tunnel Apt. 828,San Antonio,TX,78201,Commercial,,,3067,1382171.85,2025-05-05
87184322-743c-4de6-96fd-c5049341dd73,316 Owens Streets Apt. 512,Dallas,TX,75201,Industrial,,,4917,269966.55,2024-12-02
c48d276c-acae-4af8-9599-b267390f516d,69409 Smith Fork Suite 624,Dallas,TX,75201,Land,,,4761,1429088.23,2025-05-12
888e58e7-06b6-45f4-99d4-5a552e7c77b0,739 Barry Stravenue Apt. 323,Dallas,TX,75201,Industrial,,,4253,710558.23,2024-03-13
45655d2d-fdb2-49e5-ac9d-da2629cd4d5c,85155 Dominique Flats,Austin,TX,73301,Residential,3.0,1.0,1240,338814.42,2024-03-09
6162faf8-3565-48a2-bd6a-ec56daac1277,50271 Johnson Ways,Dallas,TX,75201,Residential,4.0,4.0,1849,847208.85,2025-02-14
e9ccedab-81b7-4f35-acd3-248df8205c5f,7633 Lawrence Crossing,San Antonio,TX,78201,Residential,3.0,1.0,1704,1318947.82,2023-09-28
7a5cd426-5c1f-4f7b-81c4-dda8ccbf1dfe,31795 Perry Fords,San Antonio,TX,78201,Industrial,,,4839,1118420.46,2023-09-26
f22929b6-6f24-4189-90b7-de33d627224e,170 Norman Manor Suite 155,Houston,TX,77001,Land,,,1468,1224349.64,2024-03-14
b1f01f04-23e5-4b50-a7df-c6e084c469b1,16704 Williams Vista Apt. 290,Houston,TX,77001,Residential,4.0,4.0,1186,1013766.3,2023-10-25
2e7e4cef-ab2d-4056-8f71-1c2ccf35fdb9,09345 Morrow Manor Apt. 282,Fort Worth,TX,76101,Residential,5.0,3.0,3738,1061494.1,2025-02-13
e389bcaf-074b-427e-94e2-8fa6069ccc0a,20734 Garrett Ville Suite 950,San Antonio,TX,78201,Commercial,,,4263,1285103.8,2025-03-17
76e51a12-79c6-4757-b7fe-b7351cc6f0a0,26086 Eric Bridge Suite 316,Dallas,TX,75201,Residential,5.0,1.0,3934,430776.91,2023-09-07
b7607067-ab1e-4b37-9d15-844df4f7bfdc,729 Larry Mountains Suite 258,Houston,TX,77001,Industrial,,,2382,772430.57,2024-04-26
be41635f-150a-4643-a8c1-fb6439bdc3ed,7932 Zachary Valley,Houston,TX,77001,Residential,2.0,2.0,2452,390223.45,2023-11-05
5420d149-4d15-4c62-a8cc-6e3bbae3438e,649 John Glen,Dallas,TX,75201,Residential,2.0,1.0,1954,1482426.91,2023-12-08
08c2fd6f-d9ca-4609-af43-8b80bc85630c,988 Wolf Curve Suite 652,Houston,TX,77001,Land,,,2964,1420284.56,2024-10-10
db90f232-7bdd-41b3-bb14-2917927446b6,032 Douglas Bypass Apt. 265,Dallas,TX,75201,Commercial,,,2643,131183.21,2023-07-27
ce96cc5e-574a-4942-815a-51ff2fb2a0d7,96737 Gardner Crest Suite 855,Austin,TX,73301,Commercial,,,2333,1080444.62,2025-06-10
d47ffd35-751a-4b9a-b99f-5c063a24de17,715 Brown Lakes Suite 082,Houston,TX,77001,Industrial,,,1978,1393478.85,2023-09-29
65c65e05-2ebf-4f4c-8135-92e7f8c00141,84254 Graham Corner,Houston,TX,77001,Land,,,853,332319.87,2025-05-21
5cd70899-887c-4db9-8cdd-d6b30c07e0e3,30358 Anna Pines,Dallas,TX,75201,Commercial,,,1345,884321.95,2024-08-28
39ec02ca-9e41-42f9-9be3-8b89a2624fd2,825 Craig Expressway,Fort Worth,TX,76101,Land,,,2904,1379570.82,2024-11-22
f8d592a7-8591-4047-a6a5-17d063c81fb9,963 Williams Locks,Fort Worth,TX,76101,Land,,,3594,123373.02,2024-03-04
23eaea4f-690e-4ee8-8152-caf60f29301d,7524 Charles Station Suite 399,Dallas,TX,75201,Commercial,,,4463,1068823.88,2023-09-07
39ef20ea-120e-4c83-99b4-4b98d5969658,2362 Myers Fields,Dallas,TX,75201,Commercial,,,4785,498722.34,2024-01-27
a0e85f89-c58b-4161-9a44-cb3b8634a7cd,61923 Thomas Harbor Suite 018,Dallas,TX,75201,Residential,5.0,4.0,4841,1392264.58,2024-03-15
a07c68c2-1ce2-4c5b-8165-53a1e4203a34,74189 Hernandez Throughway Suite 406,San Antonio,TX,78201,Land,,,2864,1458758.0,2025-04-28
dd7b99a6-1aed-4cfd-a357-e4ea0e80c78a,9274 Alexandra Corners Suite 376,Houston,TX,77001,Industrial,,,2274,1420579.75,2024-06-09
3e247c2b-7c4c-4c7d-8e55-754eb68d6f38,448 Barnes Villages Suite 510,Fort Worth,TX,76101,Industrial,,,4346,750755.26,2023-10-04
f43e075b-a486-47d4-8b29-5e19d694a527,96417 Obrien Ways Suite 091,Dallas,TX,75201,Industrial,,,1525,1303410.78,2024-10-18
64cc7a90-d0b6-4c10-abfd-01bc9a9303ea,113 Carpenter Station,Austin,TX,73301,Industrial,,,2696,1278482.89,2025-06-18
6e8a457f-c712-4f67-be90-1a64a0cc5d31,7798 Shelby Via,Fort Worth,TX,76101,Residential,4.0,1.0,2367,529718.17,2025-04-03
e414f2c5-d974-4ff0-b4e5-418dbaa380fa,92051 Knapp Unions,Houston,TX,77001,Commercial,,,1755,1256204.55,2023-08-09
a5f62181-8c1a-4477-9d0d-3739c553bb6d,5534 Bowers Islands Suite 423,San Antonio,TX,78201,Residential,3.0,3.0,4561,127735.88,2024-09-23
ea072198-19ee-4d26-8e4b-36aad4249390,652 Gates Isle Suite 983,Dallas,TX,75201,Land,,,2964,924684.58,2024-03-19
b517e8ef-db21-4e31-83c2-181f33c00b7d,659 Fowler Throughway,Austin,TX,73301,Residential,4.0,3.0,3498,402762.59,2024-05-10
c1bbb767-4bd4-4152-8f7b-f6c2a46e47a2,5752 Marcus Creek Apt. 948,Austin,TX,73301,Industrial,,,2622,246807.81,2025-01-11
2550e249-436c-4827-9a2a-5b5f67964bd9,9131 Jennifer Wells,Houston,TX,77001,Commercial,,,4848,184658.31,2024-12-14
d37d8533-714a-4ae0-b98e-1f36ffdb3a38,562 Garcia Street Suite 991,San Antonio,TX,78201,Commercial,,,1578,1067211.51,2024-03-25
a5dc733d-70bb-4a0e-b9d0-2b29e008e8ed,82407 Martha Forges,Houston,TX,77001,Industrial,,,1955,559321.82,2024-01-24
31369512-916e-4089-bf95-58a38d1d282e,04309 Massey Mall,San Antonio,TX,78201,Land,,,1589,1107792.65,2024-09-22
51f5a8f9-3c15-4e1f-afda-21b2ecedf328,89696 Mann Lakes Suite 655,Houston,TX,77001,Residential,5.0,4.0,1357,168132.79,2025-06-16
b858e203-3a52-4383-9aa5-bf18d387fcd8,25389 Colin Tunnel Suite 851,Fort Worth,TX,76101,Commercial,,,1037,524288.73,2025-04-05
feec0074-f402-4e77-908d-692f6fa9c57c,837 Andrews Center Suite 977,Fort Worth,TX,76101,Commercial,,,3127,843775.09,2024-10-19
f46976af-10be-43e8-9aba-c34bae9802fa,87805 Dillon Drive,Fort Worth,TX,76101,Residential,2.0,1.0,1110,1201780.51,2023-09-05
4dfe448c-acb7-4476-b27c-172189d44ce2,409 Jordan Track Apt. 637,Houston,TX,77001,Residential,3.0,1.0,4429,529222.32,2024-03-14
1049f904-9d25-4dc4-922d-ef06fa33dca5,98628 Huffman Ridge Apt. 591,Fort Worth,TX,76101,Residential,2.0,2.0,3272,966895.21,2025-03-10
b3700e92-92f1-4a69-a74f-6635f236b2ee,233 Mary Burgs Suite 151,Fort Worth,TX,76101,Residential,1.0,4.0,3859,1337518.29,2023-09-29
335affe5-66c3-4832-82b0-7e312f3fbe11,6725 Cody Knoll Apt. 647,Dallas,TX,75201,Residential,3.0,4.0,4785,952605.04,2023-09-26
aec61694-0f24-4491-8e9f-f74afb6503ea,1571 Smith Rest,Austin,TX,73301,Industrial,,,1761,406967.25,2023-09-03
8903c8c7-2e89-42cc-bf8a-1fca9ef17e4f,20800 Cruz Burgs Suite 123,San Antonio,TX,78201,Residential,5.0,3.0,2557,109771.11,2024-11-23
81e04baa-2d70-4ddf-85a0-b7c3e1322e39,1295 Patricia Squares,San Antonio,TX,78201,Industrial,,,3326,1314890.9,2025-05-05
aedb3046-595b-4abc-9b97-23324a9b37f0,0908 Lindsay Inlet,Houston,TX,77001,Land,,,4428,105308.91,2025-07-13
74650ff9-f014-4b87-965f-a125eb85105d,821 Lee Drives,Austin,TX,73301,Industrial,,,4767,1321449.88,2024-11-05
ebced334-fb7b-40c7-aaa6-fc450f01fe85,1815 Michael Garden Suite 360,Austin,TX,73301,Industrial,,,3758,828735.42,2024-04-21
32b2d952-c376-47d6-b2a9-dfa122ae8888,918 Elizabeth Islands Suite 834,Austin,TX,73301,Industrial,,,1316,1413171.47,2024-03-22
7f63abb8-4e4f-4dd0-a388-f6dc9c12e3c9,666 Miller Burg Suite 158,Fort Worth,TX,76101,Land,,,2715,1213266.11,2024-07-28
6288e5da-4d8d-4d2d-b77e-1ee60c15cb28,080 Stacey Inlet Apt. 508,San Antonio,TX,78201,Commercial,,,4559,1497056.11,2023-08-08
19412cae-36e9-4637-a921-26db0b72d0ef,8068 William Springs,San Antonio,TX,78201,Land,,,3961,574764.34,2025-01-11
4a5a62d3-ec9f-4a0a-9dc7-deabb07bd4ed,35137 Ashley Ridge Apt. 063,Dallas,TX,75201,Land,,,2360,1168243.31,2025-06-16
42186e6d-ab24-474a-9f2b-e8ba3f05344c,52635 Williams Divide,Fort Worth,TX,76101,Industrial,,,4589,647751.55,2024-10-25
c77b4fff-d114-4da1-b082-d7e6e6ace778,943 Ortiz Branch Suite 664,Dallas,TX,75201,Commercial,,,2389,758822.76,2025-05-02
11062a35-7d10-4f9f-8a8b-6e4ce6f7b3d4,9060 Anderson Spurs Apt. 111,San Antonio,TX,78201,Commercial,,,1265,969195.29,2023-11-18
1bc6229e-42f1-4c7b-91f2-9ea4db029414,524 Mitchell Heights,Fort Worth,TX,76101,Residential,3.0,3.0,4063,1319989.89,2024-02-24
3a887bed-1c85-4510-9bfd-f6267a93ef0e,3187 David Camp,Fort Worth,TX,76101,Commercial,,,2495,1477318.94,2024-07-16
c4e57a92-98d5-46b9-b128-7916248bd5aa,2113 Gilbert Mill,Houston,TX,77001,Industrial,,,2906,1169789.61,2025-02-10
40349202-f34e-4ba1-9c07-605e57628c84,833 Williams Bridge,Fort Worth,TX,76101,Residential,3.0,2.0,4426,670317.66,2023-11-13
a091129b-2f18-45b1-b9a9-0a45104b5372,7306 Hernandez Highway,Dallas,TX,75201,Land,,,1921,675433.73,2024-08-13
f6d4461c-8c10-46bf-a4b3-7794293db7fa,7071 Carolyn Heights,Houston,TX,77001,Industrial,,,816,1126054.78,2024-09-22
0182c481-3bd1-4558-af2f-5f8b1a9226d6,11688 Christine Extension Suite 502,Houston,TX,77001,Industrial,,,3233,415257.43,2025-06-17
9db564b5-af84-42cc-884f-da2862d47bff,90691 Kathleen Camp Apt. 079,Fort Worth,TX,76101,Residential,5.0,2.0,2895,232425.61,2024-11-29
24f7e239-394d-4156-9c31-d125e123433f,3794 Baird Roads Suite 727,Dallas,TX,75201,Industrial,,,1325,580336.57,2024-09-06
8a9fa5a1-e13a-46f4-b5ef-818b690e1a7e,264 Micheal Brooks Suite 420,San Antonio,TX,78201,Industrial,,,1311,484315.56,2024-07-09
6370fda9-f3ce-4aaf-b1a2-f6c173cab4e3,2536 Stephenson Mount,Fort Worth,TX,76101,Residential,1.0,1.0,908,497239.07,2025-02-06
dcc8c801-8c57-4243-b69f-ce1ae67d9f00,5562 John Station Apt. 939,Houston,TX,77001,Land,,,2278,407891.05,2024-04-25
8d3bc1df-5672-4735-b798-fc80330c8461,4362 Rodriguez Run Suite 496,Fort Worth,TX,76101,Commercial,,,1475,134982.8,2023-08-26
aac016bd-9140-495d-a2ce-f95934da1f50,686 Sherry Burg,Houston,TX,77001,Commercial,,,2259,100470.36,2025-01-07
216c0ed0-bd0c-4656-9e37-38773ee61872,9269 Edward Island,Houston,TX,77001,Residential,5.0,2.0,2982,1482504.41,2024-07-15
e6dc9c76-ee7a-43bb-9034-07151706c3cd,9980 Kristin Corner Apt. 005,Fort Worth,TX,76101,Commercial,,,3263,684576.72,2025-05-10
8fd7dced-cd65-4328-99fb-ded24da12b02,23415 Silva Village Suite 752,Fort Worth,TX,76101,Land,,,4103,622665.47,2024-02-28
47fefddb-fbb9-4f21-b32a-322878359656,26189 Moore Plaza,Austin,TX,73301,Land,,,3439,1043497.38,2024-11-17
b028bafc-960f-46d9-851b-b698c463299a,27102 Kennedy Neck,Houston,TX,77001,Industrial,,,2207,386011.79,2023-11-27
4cd3a6a4-9fc0-4086-a28b-a68a2d5f4dd3,9927 Tara Skyway Suite 515,Fort Worth,TX,76101,Industrial,,,4223,1428694.69,2023-09-09
d9ebb495-5d7e-4b5f-ab47-86c5fde02b7a,13541 Morrison Union Suite 099,San Antonio,TX,78201,Land,,,813,1195541.65,2024-06-06
bfffd800-45d8-4da6-8a5b-4eb256679189,84807 Bullock Center Apt. 447,Fort Worth,TX,76101,Commercial,,,2463,202410.68,2024-06-18
6148ca39-7859-4906-a78f-980a331bc38a,158 David Road Apt. 904,Austin,TX,73301,Residential,2.0,4.0,1200,670052.61,2024-05-08
15538cc9-4444-46bd-8819-a23a7d23fd9a,46558 Russell Junctions Apt. 548,Fort Worth,TX,76101,Land,,,2124,1327743.59,2023-12-14
cd2c4a30-9268-4d81-a76c-f20210a12a0b,158 Andrew Crossroad Apt. 312,Houston,TX,77001,Land,,,3454,1421243.13,2024-05-03
df973c95-a189-482b-b5f4-9056f81793a1,10059 Eric Road,Dallas,TX,75201,Commercial,,,3527,741047.15,2025-05-24
3baada26-af83-4c06-8aa5-d22a6ed7149f,191 Janet Flats Apt. 211,San Antonio,TX,78201,Commercial,,,1792,949111.23,2023-07-20
781e2d35-2fa1-42bc-b4ce-5f319aff48af,16583 Roth Station,San Antonio,TX,78201,Industrial,,,4014,313023.37,2024-08-05
3078f3d0-f904-4be7-934f-a5c88ac068d3,907 William Common Apt. 342,Houston,TX,77001,Commercial,,,3661,1487415.29,2025-05-30
97a182a2-d606-4e66-a2a2-d1a66508f5c4,132 Avila Forks,San Antonio,TX,78201,Land,,,2616,405132.17,2023-11-21
406d5351-aefb-43b3-b7d7-f5c0e3fb7b87,684 Ronald Views Suite 380,Dallas,TX,75201,Residential,4.0,4.0,4393,1418392.78,2024-12-07
969040b0-5182-48dd-9696-5a15acac1b18,10175 Christine Viaduct Suite 170,Houston,TX,77001,Industrial,,,4125,1000746.47,2025-02-15
503fe053-7d34-45ec-836f-00084cdcffaf,919 Acosta Island Suite 575,Houston,TX,77001,Residential,1.0,3.0,3865,941024.93,2024-08-09
f8e7158b-f1f9-4ce9-98b3-04a4cbd725f2,92056 Hobbs Islands,Houston,TX,77001,Residential,5.0,3.0,1892,805581.13,2025-07-04
ca978f1d-6f33-4c5e-8392-3cfa5d9f2c8c,7722 Barnes Burg Apt. 562,Houston,TX,77001,Industrial,,,3970,403704.48,2024-05-23
64694f53-7f50-45e7-858c-dd4432a02b53,92310 Kennedy Groves,San Antonio,TX,78201,Residential,3.0,1.0,1755,326552.45,2024-04-05
28ea0192-da02-4444-b284-46fa6f6335bf,8433 Lawson Parks,San Antonio,TX,78201,Commercial,,,4461,389192.85,2024-06-18
cdba2cac-7e85-4617-b17e-993d84cda1d2,051 Stephanie Squares Suite 942,Dallas,TX,75201,Industrial,,,3842,340674.52,2024-01-16
995fa798-1f31-43fa-9c93-92456dd2c683,7042 Mccoy Spur,Dallas,TX,75201,Residential,4.0,2.0,1951,1185907.87,2024-11-09
6ac08ccb-5eb8-40db-b273-b7af0488a0e8,455 Mike Mountains,Fort Worth,TX,76101,Industrial,,,3101,573928.49,2023-09-05
f7294c21-208b-4725-a6e0-05dd31c2bddb,53574 Ray Isle,Fort Worth,TX,76101,Industrial,,,1911,157425.81,2025-01-10
625737cf-1878-4ae5-a177-66b182ce4e0c,939 Lisa Gateway Suite 970,Houston,TX,77001,Land,,,1461,1455971.25,2024-03-17
c705dd1e-63bb-48b6-b311-71a7112206a2,518 Ford Stream,Dallas,TX,75201,Industrial,,,3390,1334394.89,2024-02-09
7b8899f9-9ee3-4563-9328-80c75b2de07e,2507 Jeffrey Alley,Dallas,TX,75201,Industrial,,,3515,1397047.0,2024-03-28
9ae69d97-98fb-4955-ac78-342ef52d82cc,5759 Madison Rue,Fort Worth,TX,76101,Industrial,,,3938,1492743.65,2023-12-11
02cb42d1-da4a-4d0b-918e-e31bb35d8adb,0388 Wright Lane,Houston,TX,77001,Land,,,3506,322800.73,2024-06-10
7259f45b-25ca-447f-be33-ebd7e8e91639,3240 Denise Track Suite 157,Houston,TX,77001,Commercial,,,2711,639644.88,2025-03-11
20e7b6ef-9623-4346-a9b3-e2d348e636b5,297 Rodriguez Harbor Suite 439,San Antonio,TX,78201,Land,,,881,1155489.83,2024-07-04
