Investment_ID,Property_ID,Purchase_Price,Purchase_Date,Current_Value,Annual_Rental_Income,ROI_Percentage,processed_by_pipeline_id,last_updated_timestamp
6acff20f-d707-4b6d-9c3b-d3b5ecaadafb,722764e6-8c41-461b-a827-a1b9d4a02e53,953784.63,2021-02-19,1167294.65,46266.25,4.85,d7e4527a-6274-4240-8e30-1bcc302fa247,2025-06-27 01:17:45.803848
125df206-02f8-45f8-a260-01c62023fd4b,03802b70-8d03-491e-8f8d-5238288b78b5,987108.25,2021-03-14,1198279.87,21780.79,2.21,ab89736b-df6b-4b3f-bf59-477849d93a08,2025-07-01 01:17:45.803914
f997f697-6fcd-4f50-a86d-e2517c98756f,7914c120-c8dc-419f-be35-11287900f7f9,1100427.69,2023-04-21,1484649.7999999998,40129.37,3.65,e288109d-b8a9-4014-a4dc-ea0704056d2b,2025-06-29 01:17:45.804007
e4c1d210-74be-4b20-9c32-f8a06a7580e2,cfa701cd-2631-400b-a6d7-94d30db95301,259236.67,2021-02-13,255328.85,24631.88,9.5,ce52309d-a46a-47c2-a320-de1615ac80e4,2025-06-24 01:17:45.804087
8269041a-7453-4044-ae07-336d9f8d367d,d0725b5c-a281-4044-af96-288295d82980,322711.55,2023-11-25,427505.67,43571.4,13.5,6cfaf2dd-ee28-4ccd-9abb-e46bb2051cec,2025-07-19 01:17:45.804153
6cbdd931-2f90-4058-b9ca-28265af56a23,aab612c9-415d-474a-b5a6-69814104a8b5,899301.4,2022-05-07,1135040.11,29099.22,3.24,627ca9f7-7336-4302-91f0-33748d532691,2025-06-27 01:17:45.804219
80714c8a-b64e-46cf-bc9b-a542bb1d23a8,c88a618e-fed4-457d-bb02-6576f512c4c3,1498782.53,2023-02-12,1718676.9,33560.88,2.24,d8c823b0-7f87-46f1-93f3-c70201e6ee9a,2025-07-04 01:17:45.804283
09b185d6-fa6d-41ee-8890-f5065df1bf6f,b540b30e-039f-4a25-8d61-68bd2defe193,267195.17,2021-09-09,336296.57999999996,40275.82,15.07,938bd3f8-8bd1-4d4b-ad33-53fc692caaae,2025-06-30 01:17:45.804348
b0c46ddc-f634-41f8-bb45-bd9c948c7eb4,eb6c1016-cee6-44d0-9dac-6e8345241ea6,1240124.22,2022-12-17,1632745.08,23393.77,1.89,1cf8570b-5e5b-4ad8-b473-2eb67bb775d4,2025-07-01 01:17:45.804414
c02627d1-fbd1-40c0-9bfe-679afbcbd6ec,7250ee18-260a-4962-9d81-b7f57d5911c6,751739.39,2020-11-19,785274.6,28381.6,3.78,86c2ad8f-bb36-47b0-baed-6f49245fd841,2025-07-06 01:17:45.804479
16a46b83-9c2d-4672-a3d1-803c85fab5ea,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,422617.39,2023-11-09,396390.79000000004,19028.08,4.5,14072edb-8456-4e4f-b706-1136478817ec,2025-06-23 01:17:45.804542
af1f798c-13fd-4d26-ab31-0bfef5dd7f92,98c7472a-864e-4a13-829c-fc0cfa02eaec,1441849.29,2021-08-02,1818044.24,7648.23,0.53,a9eaa9ff-bddf-4416-a173-1ed878f2961c,2025-06-19 01:17:45.804605
57f2a45f-e751-4d4b-8d82-9d529cf021b8,a2607723-17a0-4f49-8d01-280fd89a40c0,824467.6,2023-03-29,785685.2999999999,40983.99,4.97,4ffffb59-9462-4786-8c50-2a898a08d40e,2025-07-08 01:17:45.804670
92ef63c1-781f-4d3f-a7f3-39dc833de3ad,e08596db-1d87-4966-8710-d430f071d879,143969.55,2022-10-27,177386.55,24832.48,17.25,743b9f71-7807-4947-82c2-b367c74d8df0,2025-06-22 01:17:45.804737
4a099088-4b6c-44e4-8c58-5b60fa4e8355,14296c07-f26b-4776-913e-4de2e0c53cb8,401519.15,2023-08-31,447320.53,51755.37,12.89,f5e8a7e1-5a58-4b67-abc7-b63554de19cd,2025-07-16 01:17:45.804819
c8f72c2d-ba1a-4160-8dd7-962bbfda55c9,fa745761-6f18-4108-9723-199dbf2c14a0,848664.07,2021-04-04,1027620.5,21916.05,2.58,98feb4f3-ec40-495a-b1ee-df64090b23ed,2025-06-25 01:17:45.804889
0d36f5e4-92a6-43e6-ab48-c6e694010dfe,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,850685.01,2022-12-10,1016316.35,22424.82,2.64,79210c7c-a119-4eee-8fb9-130742ac66dc,2025-06-28 01:17:45.804954
7c193e6f-496c-403a-86fd-01e69fd33d40,5d678bb1-945e-42e4-888a-93ec70d9c9f8,196214.55,2023-05-03,229752.65,44250.82,22.55,bcc4f0db-cf13-4b3d-8ab0-5699fd888cbd,2025-06-24 01:17:45.805018
21ee0f6c-4086-49bb-8721-194bc8a4ae21,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,1240620.18,2020-11-23,1265818.29,52554.69,4.24,d9f850e9-13ad-4ead-816e-bf3220775ce4,2025-06-24 01:17:45.805083
9a940c6c-1c8e-406b-bdce-4d4d03a2cee9,c958e75e-21d5-4971-b367-49b52cf6bf75,1478961.65,2023-03-01,1709381.0,33188.21,2.24,41c7d9b3-db9c-4b7c-8674-a0eb47edc6dd,2025-06-29 01:17:45.805148
cecea5d3-5ea9-49ef-b257-dcb6a8be6c80,5c62b3a2-3a3c-463e-8bd6-cee631b1b099,1377394.01,2021-04-15,1700912.0,14779.96,1.07,26b0d2c9-bd2c-44eb-977e-3f2ce8fe6095,2025-07-17 01:17:45.805213
8702f4ad-cca3-44c4-ae49-82cf7c239ebc,7412b293-4729-4739-a14f-f3d719db3ad0,163225.21,2021-04-16,169542.63999999998,5159.64,3.16,3c775558-b365-4b7c-8853-bc5542e17302,2025-06-28 01:17:45.805277
ef16d03b-9875-43c3-a523-52f6f7a3f6a6,a6846099-f729-4951-8591-31d2bbda0242,821778.41,2024-03-18,931578.14,22397.36,2.73,159b558b-fbec-4ed8-97c4-e2c308789ef0,2025-07-04 01:17:45.805343
62173b7f-c536-42ce-a9b6-f3b7fe5b9fc9,3270e4fa-abae-4f43-bcae-8081bdf070aa,221256.47,2024-01-15,199157.85,30687.99,13.87,c0b4f6d6-7ef6-475b-966d-e2a1277664d0,2025-07-05 01:17:45.805408
bbff16e9-93e7-4893-b5fa-b5282ad3136f,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,1475239.86,2021-07-22,1424437.25,38631.37,2.62,a33817fa-b9db-4388-b0af-f6eba9217ddc,2025-06-26 01:17:45.805471
0d722918-1db1-4e86-91cc-c8d3c1676505,ad238d36-dc32-4c97-b9c1-e262f76c8ede,87668.7,2024-02-15,91331.86,13652.63,15.57,43af6c46-a46b-4932-8de8-4b635856e1fc,2025-06-30 01:17:45.805535
c09f1c91-f2c0-40cf-bf03-b8c279ec958b,c1101266-2408-46dc-9346-d1a9f6802cdb,1473680.88,2021-04-04,1943270.0899999999,13656.96,0.93,4d266574-79ea-4621-a614-23a776c9aeb2,2025-07-08 01:17:45.805599
433b66fc-797e-43e4-a3db-a8c8b4a2b699,1a432f0a-7daa-49f0-80b6-fce2de53790a,1228454.48,2024-06-19,1654207.1,20140.33,1.64,aefa823b-613a-4ff9-bbd1-3a438853490b,2025-06-29 01:17:45.805662
72e5e892-cc1c-4204-ad5e-749b49ee4969,e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,381540.22,2021-02-28,455247.70999999996,23429.5,6.14,030974c0-6f4a-4fcc-9eca-859887cb0e2a,2025-07-09 01:17:45.805727
18ecde2b-0a80-4167-b4b3-f20eaed0fb57,82010c62-f5f5-4b22-8e8f-a8e0284d82e5,1106595.89,2022-03-03,1486084.45,46642.24,4.21,87beb021-f636-44f5-90d0-f83dadb1be7a,2025-07-04 01:17:45.805790
eb04cd29-9c48-4830-ae89-84f4d82010d1,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,742366.07,2024-06-12,786946.96,9731.64,1.31,f4c873a7-5a94-4a40-a32e-3ab58802d74a,2025-06-25 01:17:45.805857
415e3805-1928-4ae5-8d64-9aff445fdde1,9918ee46-1497-4658-b010-f7197e695d0d,1152117.64,2023-04-26,1147376.0299999998,19736.01,1.71,453417b5-55c0-4c8e-85c8-7f41dbbd3290,2025-07-10 01:17:45.805934
bbfbf76c-3de6-47f9-bfc4-6c0eacdfe0ff,ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,816082.59,2023-04-30,804439.27,26302.59,3.22,c5ed3982-760b-4673-a422-a73e958c9cfd,2025-07-17 01:17:45.805998
fe43541a-b0b6-448c-ad7e-eff756604762,a34b6cf6-2053-4a42-b1af-db65b289f224,443933.39,2023-05-27,443505.38,53545.52,12.06,851b9860-31e6-4645-853f-4f7e96b6a287,2025-06-28 01:17:45.806064
030fe73e-1165-4cb3-94e9-9a65022b7e76,697c3923-87fa-441a-be83-b91f25440fe0,741342.62,2021-04-23,650040.12,33762.08,4.55,ac3cbe34-02b5-4d3d-8c30-563f5032739c,2025-07-18 01:17:45.806128
b9aa06f5-382b-4b11-99fc-faeb722944a9,e87d1c78-e7c4-41c7-8049-7b717d106c60,407369.45,2022-04-17,400162.23000000004,6155.51,1.51,af7ce609-1a99-4ae0-8677-b81d1902c93b,2025-06-24 01:17:45.806192
f041e4f7-0e8f-400b-9789-76de9e90d107,8dedf9fb-4bb0-4f20-b27c-40266703b636,623570.19,2021-10-01,723623.85,32377.78,5.19,06113bfe-08b6-461d-b16d-a914407c4370,2025-07-11 01:17:45.806255
1f2da344-a359-4667-9971-4b2bf3533e8a,32a447b2-ef04-457d-8dcc-c33aa9434aa0,1197583.41,2023-01-26,1345745.0,52538.08,4.39,3781d306-d5e0-4664-a4db-04c8a8174c85,2025-06-23 01:17:45.806318
a8097a77-603e-4fef-a141-9a149accb00d,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,704474.07,2023-07-22,639566.85,46466.19,6.6,db3fb4a2-161d-4acf-9eb6-d1f0f5321352,2025-06-26 01:17:45.806380
1c6057fe-e560-4cfb-af4c-fefbf79828a2,7c441fe7-ab42-40a7-874a-493b3ceddf2d,149614.02,2023-10-17,141205.31999999998,14815.35,9.9,cd9e84ec-90e9-4294-a5dd-2836e65fa9fa,2025-06-26 01:17:45.806443
a3871e92-1362-4119-afa9-a0a3a9151364,4223623b-cc3e-4dde-9ad5-cf06364d7c87,693255.57,2023-07-03,605522.24,7391.66,1.07,778a669f-4b68-494d-80da-9c7d2f2bdc13,2025-07-07 01:17:45.806505
aae6787e-e744-4a30-b135-6d676d4ec8a4,8d7248e2-951f-48d0-9e84-f058d5a804eb,832628.65,2022-06-22,1055909.6300000001,50169.67,6.03,c4f4b844-46c1-42a5-bec8-8839ec35c3de,2025-07-18 01:17:45.806566
c6f06a71-46fc-4ff2-92f1-78bdc7de01a9,35ce8841-4973-4d6c-8dca-bfb7001a9a8b,732818.35,2023-10-26,735055.63,14088.4,1.92,29769b0f-41e0-4faf-92ca-9cedc5268f0f,2025-07-09 01:17:45.806628
d013b7a3-f4a2-4332-821b-ecca0f6000f3,b540b30e-039f-4a25-8d61-68bd2defe193,480576.6,2020-10-22,493053.73,8380.94,1.74,fef72410-5528-4c45-a37a-a99961ff1d9a,2025-06-28 01:17:45.806691
9c3cbe9d-335f-4d14-adb7-d4e4fabb6609,a6eab79e-d21c-42f8-8ada-4f80a9e782d4,190415.12,2021-09-02,244130.03999999998,11133.92,5.85,7de17a85-11c4-494a-b0c9-83362d8cc973,2025-06-27 01:17:45.806752
6e66a273-c4ca-40d7-8a66-de6724d4d5a3,504867ba-bf7b-439b-8f9a-ea4b8acd4e10,1284910.87,2022-03-19,1397182.04,26594.33,2.07,1bc2197e-7df7-4791-a53e-62ba2dae62c0,2025-06-30 01:17:45.806815
1a71064d-424d-4430-b724-79b7710b7fa9,75b17a55-d426-4982-a43e-4288a2b5b498,173386.33,2021-06-22,227619.53999999998,32923.6,18.99,e9a0c20d-1b33-4e43-a4b1-cf6a9d2ce51b,2025-06-23 01:17:45.806876
04cdc4e8-7225-439d-86f9-03cf40271514,9b49bd26-df57-459a-8715-a10343dac043,664586.75,2020-09-10,689283.78,39494.5,5.94,ba40662f-9243-4301-9206-8ad612aada4b,2025-07-16 01:17:45.806953
aa239ba2-09af-4883-aed2-1f940038dc84,1fa382e8-895c-4d99-83b3-8eb403902c5d,345618.77,2024-05-10,400928.06,52989.79,15.33,a3ed033a-a722-4ea2-a61b-50487f695b97,2025-07-18 01:17:45.807021
00f2baa4-931b-4fae-a42e-3a16e79503fb,680bac63-b856-4035-bdc9-829015eabb27,289785.13,2022-03-16,387196.7,14296.31,4.93,546fcba3-b336-4143-a6cf-bf5144352e6f,2025-07-04 01:17:45.807085
d8139af7-6766-437b-afa1-79a57a675870,a8f1e091-ffb8-402d-9475-dbc996418ced,962166.34,2022-09-26,1217590.23,7977.05,0.83,7d9d2b3b-c55f-4445-b09e-0302b525a4d9,2025-07-14 01:17:45.807153
62699a44-00d8-4046-b9d1-19508a45e02e,7cea2045-c268-483e-a32f-2e63b7fddd71,91714.55,2023-08-22,117427.45000000001,10559.85,11.51,11f20d9b-c90e-4689-8ff1-4c0ec7eb7d43,2025-06-25 01:17:45.807217
fdd99681-ef5e-4ca5-8909-b0039136e530,9f64eeed-5c9d-427d-84b8-71bb300568d2,343249.74,2023-06-23,379526.83999999997,56755.48,16.53,1f0733df-7b68-4323-87a2-ee6fd166eb08,2025-07-07 01:17:45.807297
f5757b77-ff3c-4d4e-a1dc-9cab0e213ce5,11df12d7-dd30-4e89-a2f2-35f2e11b868d,573442.28,2022-01-26,617879.65,15240.89,2.66,668eb10e-4d86-4412-ae8c-c97b555c4e18,2025-06-24 01:17:45.807379
d757ad38-1498-40dd-970e-5af5f5ff3705,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,938128.45,2023-04-19,906930.2999999999,9994.27,1.07,da74a056-88dd-44cc-9d87-edd21735f36b,2025-07-11 01:17:45.807446
0a119bac-8df2-4ad5-ad36-db7e33ffb402,f143262f-dc5c-4eed-8da0-365bf89897b9,1050034.73,2022-07-02,1025726.63,53322.12,5.08,a5d5bbf9-4a3a-4b3a-8439-dfcfc2ad0d97,2025-07-15 01:17:45.807509
a1701e8e-1b55-4618-a57e-72d363dde733,0f1259e0-a18f-46b6-b535-106e122c9a56,243653.46,2022-03-06,243350.75,31356.59,12.87,b225574e-4c82-4445-b0e5-9543a925de85,2025-07-03 01:17:45.807574
3080bed6-bc3e-44af-b01f-b3eaa1fe9bc6,702cdd20-2862-48b8-88f4-ef125e9953d2,105745.28,2023-06-23,131962.38,51615.02,48.81,e29d650a-15b9-4c20-bc8b-7f1e5bf88967,2025-07-10 01:17:45.807637
7d3e5830-3d0d-4c8f-97cb-4585ff12fe28,4223623b-cc3e-4dde-9ad5-cf06364d7c87,374175.31,2021-02-20,486037.9,51679.25,13.81,b840d136-067e-4b72-b16e-8645092385fe,2025-06-21 01:17:45.807702
f7073712-88b0-4b77-bfeb-4cf34ec77371,5efa9c5b-7421-4f46-a37e-4b0122bae10e,680344.74,2022-03-13,658300.59,41606.02,6.12,a4b65cfa-8a61-4e64-8af0-f442102048e6,2025-06-24 01:17:45.807767
0e5995aa-56db-438a-897b-a1190433fd20,f72169bb-8096-4718-a051-acef097a1e10,642111.59,2024-02-03,588326.59,46690.15,7.27,feeef3e1-f771-4700-b305-cd23cfd0b040,2025-07-13 01:17:45.807830
a762b59c-ce9e-4929-b630-8a601e4182bb,750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,1466602.12,2021-12-24,1299402.28,57189.92,3.9,67cf5ce0-0af5-44a9-b894-3df8c9abda91,2025-06-19 01:17:45.807894
2621d32d-895c-467f-9fcf-338cdec56dc3,bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,1370974.96,2023-05-20,1463469.94,48709.45,3.55,ad968213-f0a9-497f-b557-c28c85eb2b3f,2025-06-29 01:17:45.807957
7d283421-243f-45fe-bc47-16ad0970d09d,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,429922.51,2023-09-12,524093.45,46512.39,10.82,1270c935-ecc0-4aa6-bba4-f2ba94500024,2025-07-14 01:17:45.808037
b388300a-3e20-418a-8bb9-a8f69e4da214,7a0ecfea-958c-49ba-8cd6-20c20ea2622b,509846.74,2023-04-29,611329.0,47149.26,9.25,eb034c4e-e83c-4ff9-b8a1-d98804e1502a,2025-07-06 01:17:45.808103
d21bf733-4ead-48d3-a797-f3ae0cca0c05,b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,439553.14,2023-04-21,387359.2,44822.34,10.2,a1f619ed-2c18-42c9-83ad-702e216aebcf,2025-07-08 01:17:45.808167
d15b5a37-105f-46aa-974e-8f83d5d9a385,7d154385-52fb-443b-9954-6eb400257ad1,823406.75,2023-12-02,881210.77,44591.5,5.42,2bb24cbc-9c79-4cdb-b4c8-836118e824e9,2025-07-16 01:17:45.808229
1027fbf7-3877-40f0-9d99-d4c5cc96bf43,05000bc6-b20d-4b6e-b231-1f1795863a76,693986.88,2024-01-08,637933.7,30304.95,4.37,98507072-7f44-4bca-9d3a-e1311b388581,2025-06-26 01:17:45.808298
adab7b01-bce8-4033-bb70-fbf3d5fd46d7,f93e08d5-bea2-4dfe-873f-6e1baf908e3c,380211.05,2023-12-19,382284.82,30693.14,8.07,cfbfd796-565c-4e3f-ad1c-31d633e04a38,2025-07-14 01:17:45.808361
5253b6f7-2328-451e-8bbf-1b30937292e6,4e7ed827-455a-4762-b428-a656b3ee4d3b,1364701.92,2022-04-03,1167181.72,21596.59,1.58,af206a9d-f9d1-4507-9eec-e89153010fb9,2025-07-08 01:17:45.808425
55e39295-2c67-40bd-97d4-6f610bab8f53,bf0d073d-821c-4336-9970-cf60ebff8d15,844254.48,2024-02-07,905697.11,37034.93,4.39,c3a4704f-3696-4c84-8b08-b605f6f61488,2025-07-15 01:17:45.808500
5eb38ef5-b240-40ca-ab05-61676a478ddf,43bfd931-3605-4f54-a021-c0ca3531968d,326995.78,2020-10-24,394061.03,32518.88,9.94,c1eecd7a-2428-485a-861d-e0171ee92d3b,2025-06-21 01:17:45.808565
19977e2e-2224-4813-8a6b-3e3d94fd0594,aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,1179925.16,2022-11-24,1497776.96,22773.19,1.93,ecf91245-3e5f-4e23-b04c-19e22a3dd769,2025-06-19 01:17:45.808632
e12f3b21-0400-4940-a862-8b4ec714d549,ff50bde4-3825-47b8-9cab-cc97663f1c97,1341937.49,2023-11-28,1587675.75,7360.31,0.55,604a1fe2-9cc8-4772-a1d7-8199d8ed0649,2025-06-26 01:17:45.808699
a6d977a1-b4ec-4e8d-96d1-f5caed174fdd,afbb411a-a123-4a8c-93b7-a88612f70c97,1356759.41,2022-08-13,1372402.3399999999,52688.93,3.88,2dee003e-01d9-4e96-81a0-204714aa3ca3,2025-07-05 01:17:45.808763
79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,680bac63-b856-4035-bdc9-829015eabb27,635957.79,2023-01-26,672400.9500000001,15444.44,2.43,b189727f-6a8d-4a70-88a2-a172e30cdee2,2025-06-29 01:17:45.808826
697ae294-734e-4b10-85e9-054f455cf668,0ba6eab9-4639-447b-a067-bdac88bd13d1,81147.18,2023-06-28,96573.4,56855.72,70.06,a3cb9e18-24a1-47fd-b4c6-ea9b207c0594,2025-07-18 01:17:45.808892
b79a566b-2e14-42be-98a5-47b209a18b34,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,1170051.7,2021-07-24,1181274.3299999998,13941.22,1.19,b11184e7-9c4c-47b3-acaf-3d2ff026a418,2025-06-27 01:17:45.808956
590cee67-4d1b-4d80-8857-5c8ad3946dc7,81f631d4-a392-41a7-9777-a4774c66e0a8,720719.63,2022-09-02,883843.3,6965.88,0.97,a08fa1c6-1688-4e84-b346-bbe79caf4bfe,2025-07-14 01:17:45.809023
fa0f01a4-87bb-4f6d-bc92-0c731e14fe04,11df12d7-dd30-4e89-a2f2-35f2e11b868d,1209421.05,2022-04-29,1082357.2,9557.74,0.79,31208bde-3c52-468a-8ec6-1be5012b809e,2025-07-12 01:17:45.809106
38227b0d-81ee-40e4-8a2b-466efc9dc0d0,bfddc3d9-9ee3-4c2a-b94d-62046808593f,266160.55,2020-12-13,346944.70999999996,47550.93,17.87,c2d94cc9-dcdb-414e-9ca5-90579e719a56,2025-07-06 01:17:45.809174
1cd889e2-3197-4167-8d95-ee7246c3e497,82010c62-f5f5-4b22-8e8f-a8e0284d82e5,1305540.58,2022-07-09,1445399.1600000001,11997.47,0.92,35469cb1-a8c9-4a31-a05f-f5e6c5346e41,2025-06-26 01:17:45.809239
2d238ed1-7f5d-41f2-b973-1ea8e9570a2a,4d71c366-b41b-4143-8b10-550cd5704f32,695629.61,2023-12-07,808824.72,22606.91,3.25,f7f47477-d802-43ba-af6c-227826331cc6,2025-07-09 01:17:45.809302
35a7ac9b-48f9-4d0d-9d3b-c1d3a5159982,a28defe3-9bf0-4273-9247-6f57a5e5a5ab,627529.8,2021-03-23,765893.1200000001,36668.66,5.84,0dd4c0e6-0b09-4fcc-ac34-4cf0ab8e77a1,2025-07-16 01:17:45.809368
0b16dac4-7401-4bb3-8227-0738e3dc419d,1ca3c448-0279-46a6-8f97-97b06d7ce3c9,1478005.43,2022-05-24,1932174.3199999998,49207.39,3.33,ce1e8d1f-9de7-4f7b-9594-552b405a8e7e,2025-07-02 01:17:45.809433
0770d18f-c916-4147-a875-ad5d2d06f862,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,955520.76,2020-12-27,860633.29,49060.24,5.13,8990779c-ecc3-4699-8d6d-cb42bd8bf603,2025-06-27 01:17:45.809497
97bb9fbf-71df-482c-b8ad-df543c3c9c08,a34b6cf6-2053-4a42-b1af-db65b289f224,235815.71,2022-08-10,307778.11,41599.22,17.64,e523e8a9-1223-4906-9db6-710183d0bae7,2025-06-27 01:17:45.809579
3ae56c8d-5360-46e7-a5fb-c1c0ad463549,f1738856-e25d-46eb-9e9a-9f83066803ee,385989.59,2023-01-04,358710.64,25133.78,6.51,bf4113cb-32e1-4f17-ab47-ed615372ebed,2025-07-12 01:17:45.809645
deb0de7d-699f-4b02-bcdd-0b483cb3c9fa,dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,901879.48,2023-11-10,900266.0599999999,36897.83,4.09,191abb3d-3a4f-4ce7-937d-66c61c31aaf3,2025-06-22 01:17:45.809802
0de92f1b-7c02-44e5-95c8-9b2d7892d145,28f49481-a0a0-4dc4-a720-9bdf1c11f735,957274.35,2021-05-24,1112121.8599999999,46736.43,4.88,12d2d7e6-387d-4add-a430-81aa6022e3ff,2025-07-02 01:17:45.809872
6328143e-2d95-43ed-b47a-48299c03d65c,ce777f00-ecf2-4e76-8519-7ff4006ed6e3,976031.35,2024-05-01,878031.73,10370.92,1.06,ed8a028c-3756-499b-a51a-df0e6f94da50,2025-07-16 01:17:45.809938
450ab36d-f9be-47f3-9bcc-90fca1cc22d8,bc594585-9445-48c0-8ef8-c2d6f7fd5646,914632.68,2022-02-18,1129755.06,23103.91,2.53,31b42308-b846-4413-b52e-761322eb69b1,2025-07-09 01:17:45.810002
22f1c32b-47d5-4c92-8f45-55da91941591,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,361942.39,2021-05-28,334188.93,41777.13,11.54,b134b58f-0837-49f8-a090-f35e55fcf991,2025-07-06 01:17:45.810066
384852b6-57f4-48e0-82a5-9d7b2bd3d971,3ae909fe-cc82-48da-8696-f5e64944051b,559171.75,2021-01-06,599489.09,38079.6,6.81,6b10b786-7565-4daf-b72d-416dda05d2fc,2025-07-09 01:17:45.810130
9c8d1ade-f3e8-46b5-a353-ea98cb68a34e,4bbe4aff-9326-4ffd-9be4-bf5192698698,1296136.85,2024-04-24,1613360.1400000001,33878.2,2.61,ca1fbff2-2823-442c-9a87-e3574b8fb475,2025-06-21 01:17:45.810216
6964eb16-1623-4e87-bacd-c514dae18b28,98ae4334-6c12-4ce8-ae34-0454cac5b68c,1307119.49,2024-05-24,1718876.42,21545.49,1.65,8d8164b0-f85a-4287-93ff-c45f2b80e44a,2025-07-06 01:17:45.810282
d644e9ae-7936-431e-9771-d80b3768c85b,3985fb62-17dc-4eff-a872-13f98d605936,779493.54,2024-03-10,1005936.87,40548.66,5.2,fee3dbaa-dcb9-43b4-bd3d-16ca8592a38f,2025-06-20 01:17:45.810346
3f71e1ae-3f24-4a6a-9f62-9d0cbc7637a0,a34b6cf6-2053-4a42-b1af-db65b289f224,1378035.39,2022-07-06,1719102.0999999999,29840.76,2.17,6d98a416-bae2-4198-83b6-86574777be21,2025-06-20 01:17:45.810411
2622e0d6-f23d-4820-977e-5877ed6f4ee3,b4323070-a23d-4c2f-82a7-96891933918c,147810.21,2021-12-08,173310.41999999998,42405.44,28.69,e44e7cd1-38ef-43bc-9457-f3886f2aec8a,2025-07-15 01:17:45.810474
fdc419b2-0a41-4919-8b52-46f3faed5777,7c441fe7-ab42-40a7-874a-493b3ceddf2d,502289.21,2024-06-06,526492.46,13659.18,2.72,6af31899-014c-43a1-a5f3-d46692de0df8,2025-06-19 01:17:45.810541
7ab16533-64f2-4a7c-87f7-97fa6cfa855f,cfa701cd-2631-400b-a6d7-94d30db95301,1387630.86,2022-07-19,1360101.2200000002,10698.8,0.77,089b5b49-8114-4252-84c3-6368bbc51a50,2025-07-01 01:17:45.810622
15457c64-3d92-4952-becb-002e73d3328c,a8f1e091-ffb8-402d-9475-dbc996418ced,833764.0,2023-12-27,921160.44,56511.1,6.78,191679d3-d240-45ea-b257-e257cc4ae02c,2025-07-17 01:17:45.810688
21f969e9-37cf-45f6-b32e-de3c68181f5b,93829b43-922f-415a-a1e3-db63ef7ddc76,606129.17,2022-12-02,808530.06,17337.69,2.86,bb56588b-b172-4c53-832e-2730c0c9c3ed,2025-07-14 01:17:45.810752
ab45eaf0-7ad3-4e2a-8413-ffc7173a0c96,b0b63bcf-0860-4833-879d-0cdaf396ea37,449264.86,2022-01-25,414332.06,55825.82,12.43,ffbb4bcc-a5cb-4f6f-bd33-31644bb8ebe2,2025-07-16 01:17:45.810817
063ff61e-956a-4fdf-bf4e-2e46920479ce,e2add909-c521-4f2d-9c45-d539c03f3538,1352397.54,2021-11-03,1685930.7,56992.28,4.21,dba0c89e-7593-4f5a-b40b-c353296be903,2025-06-27 01:17:45.810881
ca342e3c-2f58-4a81-a7c5-b29bb400a5e1,5230dfbd-5553-42fe-a889-803e5913f9d3,360998.62,2022-06-24,327991.88,13200.87,3.66,dfcb821b-237c-4b55-8596-fab776b90472,2025-07-14 01:17:45.810945
a0970ff4-dc42-4980-8059-5e29a226a75b,78b2b549-3bdb-409e-acc2-16a01bbc91f7,715794.63,2024-04-01,764570.7,12713.59,1.78,b432ece9-76dc-46b5-a076-aed65ed3e00e,2025-07-13 01:17:45.811012
6d07ee0b-4bed-423c-885f-f4d187ea651b,5230dfbd-5553-42fe-a889-803e5913f9d3,1440865.3,2020-11-04,1375785.8800000001,11490.25,0.8,5539562b-b0d5-48a9-a4b8-1e896287729e,2025-07-07 01:17:45.811076
35078c5d-cb62-45b6-9342-3b4f8add06f9,9c2e58de-ea4e-4617-93f8-382b8fb864e4,253577.71,2023-09-30,285679.73,44183.1,17.42,9ccce19f-f233-4074-b2b3-bb394510eaad,2025-07-18 01:17:45.811140
0e082343-eea7-4ea8-bc5a-d19555f01600,3c20592f-c04a-46c4-b3b6-3fe1d1843324,295457.74,2023-11-23,395023.99,44328.29,15.0,e17f348d-9ed6-4705-94b9-bb4daf4637b3,2025-07-12 01:17:45.811204
620956a8-1c68-4db0-8d33-3496e3528539,722764e6-8c41-461b-a827-a1b9d4a02e53,972778.34,2022-09-25,939929.74,48863.19,5.02,5d2e7b90-acb6-4e81-a8f6-0796f200a32c,2025-07-13 01:17:45.811306
